date_id,date_iso_format,year_number,quarter_number,month_number,day_number,month_name,day_name,week_of_the_year,week_of_the_month
20190514,2019-05-14,2019,2,5,14,May,Tuesday,19,2
20190515,2019-05-15,2019,2,5,15,May,Wednesday,19,3
20190516,2019-05-16,2019,2,5,16,May,Thursday,19,3
20190517,2019-05-17,2019,2,5,17,May,Friday,19,3
20190518,2019-05-18,2019,2,5,18,May,Saturday,19,3
20190519,2019-05-19,2019,2,5,19,May,Sunday,20,3
20190520,2019-05-20,2019,2,5,20,May,Monday,20,3
20190521,2019-05-21,2019,2,5,21,May,Tuesday,20,3
20190522,2019-05-22,2019,2,5,22,May,Wednesday,20,4
20190523,2019-05-23,2019,2,5,23,May,Thursday,20,4
20190524,2019-05-24,2019,2,5,24,May,Friday,20,4
20190525,2019-05-25,2019,2,5,25,May,Saturday,20,4
20190526,2019-05-26,2019,2,5,26,May,Sunday,21,4
20190527,2019-05-27,2019,2,5,27,May,Monday,21,4
20190528,2019-05-28,2019,2,5,28,May,Tuesday,21,4
20190529,2019-05-29,2019,2,5,29,May,Wednesday,21,5
20190530,2019-05-30,2019,2,5,30,May,Thursday,21,5
20190531,2019-05-31,2019,2,5,31,May,Friday,21,5
20190601,2019-06-01,2019,2,6,1,June,Saturday,21,1
20190602,2019-06-02,2019,2,6,2,June,Sunday,22,1
20190603,2019-06-03,2019,2,6,3,June,Monday,22,1
20190604,2019-06-04,2019,2,6,4,June,Tuesday,22,1
20190605,2019-06-05,2019,2,6,5,June,Wednesday,22,1
20190606,2019-06-06,2019,2,6,6,June,Thursday,22,1
20190607,2019-06-07,2019,2,6,7,June,Friday,22,1
20190608,2019-06-08,2019,2,6,8,June,Saturday,22,2
20190609,2019-06-09,2019,2,6,9,June,Sunday,23,2
20190610,2019-06-10,2019,2,6,10,June,Monday,23,2
20190611,2019-06-11,2019,2,6,11,June,Tuesday,23,2
20190612,2019-06-12,2019,2,6,12,June,Wednesday,23,2
20190613,2019-06-13,2019,2,6,13,June,Thursday,23,2
20190614,2019-06-14,2019,2,6,14,June,Friday,23,2
20190615,2019-06-15,2019,2,6,15,June,Saturday,23,3
20190616,2019-06-16,2019,2,6,16,June,Sunday,24,3
20190617,2019-06-17,2019,2,6,17,June,Monday,24,3
20190618,2019-06-18,2019,2,6,18,June,Tuesday,24,3
20190619,2019-06-19,2019,2,6,19,June,Wednesday,24,3
20190620,2019-06-20,2019,2,6,20,June,Thursday,24,3
20190621,2019-06-21,2019,2,6,21,June,Friday,24,3
20190622,2019-06-22,2019,2,6,22,June,Saturday,24,4
20190623,2019-06-23,2019,2,6,23,June,Sunday,25,4
20190624,2019-06-24,2019,2,6,24,June,Monday,25,4
20190625,2019-06-25,2019,2,6,25,June,Tuesday,25,4
20190626,2019-06-26,2019,2,6,26,June,Wednesday,25,4
20190627,2019-06-27,2019,2,6,27,June,Thursday,25,4
20190628,2019-06-28,2019,2,6,28,June,Friday,25,4
20190629,2019-06-29,2019,2,6,29,June,Saturday,25,5
20190630,2019-06-30,2019,2,6,30,June,Sunday,26,5
20190701,2019-07-01,2019,3,7,1,July,Monday,26,1
20190702,2019-07-02,2019,3,7,2,July,Tuesday,26,1
20190703,2019-07-03,2019,3,7,3,July,Wednesday,26,1
20190704,2019-07-04,2019,3,7,4,July,Thursday,26,1
20190705,2019-07-05,2019,3,7,5,July,Friday,26,1
20190706,2019-07-06,2019,3,7,6,July,Saturday,26,1
20190707,2019-07-07,2019,3,7,7,July,Sunday,27,1
20190708,2019-07-08,2019,3,7,8,July,Monday,27,2
20190709,2019-07-09,2019,3,7,9,July,Tuesday,27,2
20190710,2019-07-10,2019,3,7,10,July,Wednesday,27,2
20190711,2019-07-11,2019,3,7,11,July,Thursday,27,2
20190712,2019-07-12,2019,3,7,12,July,Friday,27,2
20190713,2019-07-13,2019,3,7,13,July,Saturday,27,2
20190714,2019-07-14,2019,3,7,14,July,Sunday,28,2
20190715,2019-07-15,2019,3,7,15,July,Monday,28,3
20190716,2019-07-16,2019,3,7,16,July,Tuesday,28,3
20190717,2019-07-17,2019,3,7,17,July,Wednesday,28,3
20190718,2019-07-18,2019,3,7,18,July,Thursday,28,3
20190719,2019-07-19,2019,3,7,19,July,Friday,28,3
20190720,2019-07-20,2019,3,7,20,July,Saturday,28,3
20190721,2019-07-21,2019,3,7,21,July,Sunday,29,3
20190722,2019-07-22,2019,3,7,22,July,Monday,29,4
20190723,2019-07-23,2019,3,7,23,July,Tuesday,29,4
20190724,2019-07-24,2019,3,7,24,July,Wednesday,29,4
20190725,2019-07-25,2019,3,7,25,July,Thursday,29,4
20190726,2019-07-26,2019,3,7,26,July,Friday,29,4
20190727,2019-07-27,2019,3,7,27,July,Saturday,29,4
20190728,2019-07-28,2019,3,7,28,July,Sunday,30,4
20190729,2019-07-29,2019,3,7,29,July,Monday,30,5
20190730,2019-07-30,2019,3,7,30,July,Tuesday,30,5
20190731,2019-07-31,2019,3,7,31,July,Wednesday,30,5
20190801,2019-08-01,2019,3,8,1,August,Thursday,30,1
20190802,2019-08-02,2019,3,8,2,August,Friday,30,1
20190803,2019-08-03,2019,3,8,3,August,Saturday,30,1
20190804,2019-08-04,2019,3,8,4,August,Sunday,31,1
20190805,2019-08-05,2019,3,8,5,August,Monday,31,1
20190806,2019-08-06,2019,3,8,6,August,Tuesday,31,1
20190807,2019-08-07,2019,3,8,7,August,Wednesday,31,1
20190808,2019-08-08,2019,3,8,8,August,Thursday,31,2
20190809,2019-08-09,2019,3,8,9,August,Friday,31,2
20190810,2019-08-10,2019,3,8,10,August,Saturday,31,2
20190811,2019-08-11,2019,3,8,11,August,Sunday,32,2
20190812,2019-08-12,2019,3,8,12,August,Monday,32,2
20190813,2019-08-13,2019,3,8,13,August,Tuesday,32,2
20190814,2019-08-14,2019,3,8,14,August,Wednesday,32,2
20190815,2019-08-15,2019,3,8,15,August,Thursday,32,3
20190816,2019-08-16,2019,3,8,16,August,Friday,32,3
20190817,2019-08-17,2019,3,8,17,August,Saturday,32,3
20190818,2019-08-18,2019,3,8,18,August,Sunday,33,3
20190819,2019-08-19,2019,3,8,19,August,Monday,33,3
20190820,2019-08-20,2019,3,8,20,August,Tuesday,33,3
20190821,2019-08-21,2019,3,8,21,August,Wednesday,33,3
20190822,2019-08-22,2019,3,8,22,August,Thursday,33,4
20190823,2019-08-23,2019,3,8,23,August,Friday,33,4
20190824,2019-08-24,2019,3,8,24,August,Saturday,33,4
20190825,2019-08-25,2019,3,8,25,August,Sunday,34,4
20190826,2019-08-26,2019,3,8,26,August,Monday,34,4
20190827,2019-08-27,2019,3,8,27,August,Tuesday,34,4
20190828,2019-08-28,2019,3,8,28,August,Wednesday,34,4
20190829,2019-08-29,2019,3,8,29,August,Thursday,34,5
20190830,2019-08-30,2019,3,8,30,August,Friday,34,5
20190831,2019-08-31,2019,3,8,31,August,Saturday,34,5
20190901,2019-09-01,2019,3,9,1,September,Sunday,35,1
20190902,2019-09-02,2019,3,9,2,September,Monday,35,1
20190903,2019-09-03,2019,3,9,3,September,Tuesday,35,1
20190904,2019-09-04,2019,3,9,4,September,Wednesday,35,1
20190905,2019-09-05,2019,3,9,5,September,Thursday,35,1
20190906,2019-09-06,2019,3,9,6,September,Friday,35,1
20190907,2019-09-07,2019,3,9,7,September,Saturday,35,1
20190908,2019-09-08,2019,3,9,8,September,Sunday,36,2
20190909,2019-09-09,2019,3,9,9,September,Monday,36,2
20190910,2019-09-10,2019,3,9,10,September,Tuesday,36,2
20190911,2019-09-11,2019,3,9,11,September,Wednesday,36,2
20190912,2019-09-12,2019,3,9,12,September,Thursday,36,2
20190913,2019-09-13,2019,3,9,13,September,Friday,36,2
20190914,2019-09-14,2019,3,9,14,September,Saturday,36,2
20190915,2019-09-15,2019,3,9,15,September,Sunday,37,3
20190916,2019-09-16,2019,3,9,16,September,Monday,37,3
20190917,2019-09-17,2019,3,9,17,September,Tuesday,37,3
20190918,2019-09-18,2019,3,9,18,September,Wednesday,37,3
20190919,2019-09-19,2019,3,9,19,September,Thursday,37,3
20190920,2019-09-20,2019,3,9,20,September,Friday,37,3
20190921,2019-09-21,2019,3,9,21,September,Saturday,37,3
20190922,2019-09-22,2019,3,9,22,September,Sunday,38,4
20190923,2019-09-23,2019,3,9,23,September,Monday,38,4
20190924,2019-09-24,2019,3,9,24,September,Tuesday,38,4
20190925,2019-09-25,2019,3,9,25,September,Wednesday,38,4
20190926,2019-09-26,2019,3,9,26,September,Thursday,38,4
20190927,2019-09-27,2019,3,9,27,September,Friday,38,4
20190928,2019-09-28,2019,3,9,28,September,Saturday,38,4
20190929,2019-09-29,2019,3,9,29,September,Sunday,39,5
20190930,2019-09-30,2019,3,9,30,September,Monday,39,5
20191001,2019-10-01,2019,4,10,1,October,Tuesday,39,1
20191002,2019-10-02,2019,4,10,2,October,Wednesday,39,1
20191003,2019-10-03,2019,4,10,3,October,Thursday,39,1
20191004,2019-10-04,2019,4,10,4,October,Friday,39,1
20191005,2019-10-05,2019,4,10,5,October,Saturday,39,1
20191006,2019-10-06,2019,4,10,6,October,Sunday,40,1
20191007,2019-10-07,2019,4,10,7,October,Monday,40,1
20191008,2019-10-08,2019,4,10,8,October,Tuesday,40,2
20191009,2019-10-09,2019,4,10,9,October,Wednesday,40,2
20191010,2019-10-10,2019,4,10,10,October,Thursday,40,2
20191011,2019-10-11,2019,4,10,11,October,Friday,40,2
20191012,2019-10-12,2019,4,10,12,October,Saturday,40,2
20191013,2019-10-13,2019,4,10,13,October,Sunday,41,2
20191014,2019-10-14,2019,4,10,14,October,Monday,41,2
20191015,2019-10-15,2019,4,10,15,October,Tuesday,41,3
20191016,2019-10-16,2019,4,10,16,October,Wednesday,41,3
20191017,2019-10-17,2019,4,10,17,October,Thursday,41,3
20191018,2019-10-18,2019,4,10,18,October,Friday,41,3
20191019,2019-10-19,2019,4,10,19,October,Saturday,41,3
20191020,2019-10-20,2019,4,10,20,October,Sunday,42,3
20191021,2019-10-21,2019,4,10,21,October,Monday,42,3
20191022,2019-10-22,2019,4,10,22,October,Tuesday,42,4
20191023,2019-10-23,2019,4,10,23,October,Wednesday,42,4
20191024,2019-10-24,2019,4,10,24,October,Thursday,42,4
20191025,2019-10-25,2019,4,10,25,October,Friday,42,4
20191026,2019-10-26,2019,4,10,26,October,Saturday,42,4
20191027,2019-10-27,2019,4,10,27,October,Sunday,43,4
20191028,2019-10-28,2019,4,10,28,October,Monday,43,4
20191029,2019-10-29,2019,4,10,29,October,Tuesday,43,5
20191030,2019-10-30,2019,4,10,30,October,Wednesday,43,5
20191031,2019-10-31,2019,4,10,31,October,Thursday,43,5
20191101,2019-11-01,2019,4,11,1,November,Friday,43,1
20191102,2019-11-02,2019,4,11,2,November,Saturday,43,1
20191103,2019-11-03,2019,4,11,3,November,Sunday,44,1
20191104,2019-11-04,2019,4,11,4,November,Monday,44,1
20191105,2019-11-05,2019,4,11,5,November,Tuesday,44,1
20191106,2019-11-06,2019,4,11,6,November,Wednesday,44,1
20191107,2019-11-07,2019,4,11,7,November,Thursday,44,1
20191108,2019-11-08,2019,4,11,8,November,Friday,44,2
20191109,2019-11-09,2019,4,11,9,November,Saturday,44,2
20191110,2019-11-10,2019,4,11,10,November,Sunday,45,2
20191111,2019-11-11,2019,4,11,11,November,Monday,45,2
20191112,2019-11-12,2019,4,11,12,November,Tuesday,45,2
20191113,2019-11-13,2019,4,11,13,November,Wednesday,45,2
20191114,2019-11-14,2019,4,11,14,November,Thursday,45,2
20191115,2019-11-15,2019,4,11,15,November,Friday,45,3
20191116,2019-11-16,2019,4,11,16,November,Saturday,45,3
20191117,2019-11-17,2019,4,11,17,November,Sunday,46,3
20191118,2019-11-18,2019,4,11,18,November,Monday,46,3
20191119,2019-11-19,2019,4,11,19,November,Tuesday,46,3
20191120,2019-11-20,2019,4,11,20,November,Wednesday,46,3
20191121,2019-11-21,2019,4,11,21,November,Thursday,46,3
20191122,2019-11-22,2019,4,11,22,November,Friday,46,4
20191123,2019-11-23,2019,4,11,23,November,Saturday,46,4
20191124,2019-11-24,2019,4,11,24,November,Sunday,47,4
20191125,2019-11-25,2019,4,11,25,November,Monday,47,4
20191126,2019-11-26,2019,4,11,26,November,Tuesday,47,4
20191127,2019-11-27,2019,4,11,27,November,Wednesday,47,4
20191128,2019-11-28,2019,4,11,28,November,Thursday,47,4
20191129,2019-11-29,2019,4,11,29,November,Friday,47,5
20191130,2019-11-30,2019,4,11,30,November,Saturday,47,5
20191201,2019-12-01,2019,4,12,1,December,Sunday,48,1
20191202,2019-12-02,2019,4,12,2,December,Monday,48,1
20191203,2019-12-03,2019,4,12,3,December,Tuesday,48,1
20191204,2019-12-04,2019,4,12,4,December,Wednesday,48,1
20191205,2019-12-05,2019,4,12,5,December,Thursday,48,1
20191206,2019-12-06,2019,4,12,6,December,Friday,48,1
20191207,2019-12-07,2019,4,12,7,December,Saturday,48,1
20191208,2019-12-08,2019,4,12,8,December,Sunday,49,2
20191209,2019-12-09,2019,4,12,9,December,Monday,49,2
20191210,2019-12-10,2019,4,12,10,December,Tuesday,49,2
20191211,2019-12-11,2019,4,12,11,December,Wednesday,49,2
20191212,2019-12-12,2019,4,12,12,December,Thursday,49,2
20191213,2019-12-13,2019,4,12,13,December,Friday,49,2
20191214,2019-12-14,2019,4,12,14,December,Saturday,49,2
20191215,2019-12-15,2019,4,12,15,December,Sunday,50,3
20191216,2019-12-16,2019,4,12,16,December,Monday,50,3
20191217,2019-12-17,2019,4,12,17,December,Tuesday,50,3
20191218,2019-12-18,2019,4,12,18,December,Wednesday,50,3
20191219,2019-12-19,2019,4,12,19,December,Thursday,50,3
20191220,2019-12-20,2019,4,12,20,December,Friday,50,3
20191221,2019-12-21,2019,4,12,21,December,Saturday,50,3
20191222,2019-12-22,2019,4,12,22,December,Sunday,51,4
20191223,2019-12-23,2019,4,12,23,December,Monday,51,4
20191224,2019-12-24,2019,4,12,24,December,Tuesday,51,4
20191225,2019-12-25,2019,4,12,25,December,Wednesday,51,4
20191226,2019-12-26,2019,4,12,26,December,Thursday,51,4
20191227,2019-12-27,2019,4,12,27,December,Friday,51,4
20191228,2019-12-28,2019,4,12,28,December,Saturday,51,4
20191229,2019-12-29,2019,4,12,29,December,Sunday,52,5
20191230,2019-12-30,2019,4,12,30,December,Monday,52,5
20191231,2019-12-31,2019,4,12,31,December,Tuesday,52,5
20200101,2020-01-01,2020,1,1,1,January,Wednesday,00,1
20200102,2020-01-02,2020,1,1,2,January,Thursday,00,1
20200103,2020-01-03,2020,1,1,3,January,Friday,00,1
20200104,2020-01-04,2020,1,1,4,January,Saturday,00,1
20200105,2020-01-05,2020,1,1,5,January,Sunday,01,1
20200106,2020-01-06,2020,1,1,6,January,Monday,01,1
20200107,2020-01-07,2020,1,1,7,January,Tuesday,01,1
20200108,2020-01-08,2020,1,1,8,January,Wednesday,01,2
20200109,2020-01-09,2020,1,1,9,January,Thursday,01,2
20200110,2020-01-10,2020,1,1,10,January,Friday,01,2
20200111,2020-01-11,2020,1,1,11,January,Saturday,01,2
20200112,2020-01-12,2020,1,1,12,January,Sunday,02,2
20200113,2020-01-13,2020,1,1,13,January,Monday,02,2
20200114,2020-01-14,2020,1,1,14,January,Tuesday,02,2
20200115,2020-01-15,2020,1,1,15,January,Wednesday,02,3
20200116,2020-01-16,2020,1,1,16,January,Thursday,02,3
20200117,2020-01-17,2020,1,1,17,January,Friday,02,3
20200118,2020-01-18,2020,1,1,18,January,Saturday,02,3
20200119,2020-01-19,2020,1,1,19,January,Sunday,03,3
20200120,2020-01-20,2020,1,1,20,January,Monday,03,3
20200121,2020-01-21,2020,1,1,21,January,Tuesday,03,3
20200122,2020-01-22,2020,1,1,22,January,Wednesday,03,4
20200123,2020-01-23,2020,1,1,23,January,Thursday,03,4
20200124,2020-01-24,2020,1,1,24,January,Friday,03,4
20200125,2020-01-25,2020,1,1,25,January,Saturday,03,4
20200126,2020-01-26,2020,1,1,26,January,Sunday,04,4
20200127,2020-01-27,2020,1,1,27,January,Monday,04,4
20200128,2020-01-28,2020,1,1,28,January,Tuesday,04,4
20200129,2020-01-29,2020,1,1,29,January,Wednesday,04,5
20200130,2020-01-30,2020,1,1,30,January,Thursday,04,5
20200131,2020-01-31,2020,1,1,31,January,Friday,04,5
20200201,2020-02-01,2020,1,2,1,February,Saturday,04,1
20200202,2020-02-02,2020,1,2,2,February,Sunday,05,1
20200203,2020-02-03,2020,1,2,3,February,Monday,05,1
20200204,2020-02-04,2020,1,2,4,February,Tuesday,05,1
20200205,2020-02-05,2020,1,2,5,February,Wednesday,05,1
20200206,2020-02-06,2020,1,2,6,February,Thursday,05,1
20200207,2020-02-07,2020,1,2,7,February,Friday,05,1
20200208,2020-02-08,2020,1,2,8,February,Saturday,05,2
20200209,2020-02-09,2020,1,2,9,February,Sunday,06,2
20200210,2020-02-10,2020,1,2,10,February,Monday,06,2
20200211,2020-02-11,2020,1,2,11,February,Tuesday,06,2
20200212,2020-02-12,2020,1,2,12,February,Wednesday,06,2
20200213,2020-02-13,2020,1,2,13,February,Thursday,06,2
20200214,2020-02-14,2020,1,2,14,February,Friday,06,2
20200215,2020-02-15,2020,1,2,15,February,Saturday,06,3
20200216,2020-02-16,2020,1,2,16,February,Sunday,07,3
20200217,2020-02-17,2020,1,2,17,February,Monday,07,3
20200218,2020-02-18,2020,1,2,18,February,Tuesday,07,3
20200219,2020-02-19,2020,1,2,19,February,Wednesday,07,3
20200220,2020-02-20,2020,1,2,20,February,Thursday,07,3
20200221,2020-02-21,2020,1,2,21,February,Friday,07,3
20200222,2020-02-22,2020,1,2,22,February,Saturday,07,4
20200223,2020-02-23,2020,1,2,23,February,Sunday,08,4
20200224,2020-02-24,2020,1,2,24,February,Monday,08,4
20200225,2020-02-25,2020,1,2,25,February,Tuesday,08,4
20200226,2020-02-26,2020,1,2,26,February,Wednesday,08,4
20200227,2020-02-27,2020,1,2,27,February,Thursday,08,4
20200228,2020-02-28,2020,1,2,28,February,Friday,08,4
20200229,2020-02-29,2020,1,2,29,February,Saturday,08,5
20200301,2020-03-01,2020,1,3,1,March,Sunday,09,1
20200302,2020-03-02,2020,1,3,2,March,Monday,09,1
20200303,2020-03-03,2020,1,3,3,March,Tuesday,09,1
20200304,2020-03-04,2020,1,3,4,March,Wednesday,09,1
20200305,2020-03-05,2020,1,3,5,March,Thursday,09,1
20200306,2020-03-06,2020,1,3,6,March,Friday,09,1
20200307,2020-03-07,2020,1,3,7,March,Saturday,09,1
20200308,2020-03-08,2020,1,3,8,March,Sunday,10,2
20200309,2020-03-09,2020,1,3,9,March,Monday,10,2
20200310,2020-03-10,2020,1,3,10,March,Tuesday,10,2
20200311,2020-03-11,2020,1,3,11,March,Wednesday,10,2
20200312,2020-03-12,2020,1,3,12,March,Thursday,10,2
20200313,2020-03-13,2020,1,3,13,March,Friday,10,2
20200314,2020-03-14,2020,1,3,14,March,Saturday,10,2
20200315,2020-03-15,2020,1,3,15,March,Sunday,11,3
20200316,2020-03-16,2020,1,3,16,March,Monday,11,3
20200317,2020-03-17,2020,1,3,17,March,Tuesday,11,3
20200318,2020-03-18,2020,1,3,18,March,Wednesday,11,3
20200319,2020-03-19,2020,1,3,19,March,Thursday,11,3
20200320,2020-03-20,2020,1,3,20,March,Friday,11,3
20200321,2020-03-21,2020,1,3,21,March,Saturday,11,3
20200322,2020-03-22,2020,1,3,22,March,Sunday,12,4
20200323,2020-03-23,2020,1,3,23,March,Monday,12,4
20200324,2020-03-24,2020,1,3,24,March,Tuesday,12,4
20200325,2020-03-25,2020,1,3,25,March,Wednesday,12,4
20200326,2020-03-26,2020,1,3,26,March,Thursday,12,4
20200327,2020-03-27,2020,1,3,27,March,Friday,12,4
20200328,2020-03-28,2020,1,3,28,March,Saturday,12,4
20200329,2020-03-29,2020,1,3,29,March,Sunday,13,5
20200330,2020-03-30,2020,1,3,30,March,Monday,13,5
20200331,2020-03-31,2020,1,3,31,March,Tuesday,13,5
20200401,2020-04-01,2020,2,4,1,April,Wednesday,13,1
20200402,2020-04-02,2020,2,4,2,April,Thursday,13,1
20200403,2020-04-03,2020,2,4,3,April,Friday,13,1
20200404,2020-04-04,2020,2,4,4,April,Saturday,13,1
20200405,2020-04-05,2020,2,4,5,April,Sunday,14,1
20200406,2020-04-06,2020,2,4,6,April,Monday,14,1
20200407,2020-04-07,2020,2,4,7,April,Tuesday,14,1
20200408,2020-04-08,2020,2,4,8,April,Wednesday,14,2
20200409,2020-04-09,2020,2,4,9,April,Thursday,14,2
20200410,2020-04-10,2020,2,4,10,April,Friday,14,2
20200411,2020-04-11,2020,2,4,11,April,Saturday,14,2
20200412,2020-04-12,2020,2,4,12,April,Sunday,15,2
20200413,2020-04-13,2020,2,4,13,April,Monday,15,2
20200414,2020-04-14,2020,2,4,14,April,Tuesday,15,2
20200415,2020-04-15,2020,2,4,15,April,Wednesday,15,3
20200416,2020-04-16,2020,2,4,16,April,Thursday,15,3
20200417,2020-04-17,2020,2,4,17,April,Friday,15,3
20200418,2020-04-18,2020,2,4,18,April,Saturday,15,3
20200419,2020-04-19,2020,2,4,19,April,Sunday,16,3
20200420,2020-04-20,2020,2,4,20,April,Monday,16,3
20200421,2020-04-21,2020,2,4,21,April,Tuesday,16,3
20200422,2020-04-22,2020,2,4,22,April,Wednesday,16,4
20200423,2020-04-23,2020,2,4,23,April,Thursday,16,4
20200424,2020-04-24,2020,2,4,24,April,Friday,16,4
20200425,2020-04-25,2020,2,4,25,April,Saturday,16,4
20200426,2020-04-26,2020,2,4,26,April,Sunday,17,4
20200427,2020-04-27,2020,2,4,27,April,Monday,17,4
20200428,2020-04-28,2020,2,4,28,April,Tuesday,17,4
20200429,2020-04-29,2020,2,4,29,April,Wednesday,17,5
20200430,2020-04-30,2020,2,4,30,April,Thursday,17,5
20200501,2020-05-01,2020,2,5,1,May,Friday,17,1
20200502,2020-05-02,2020,2,5,2,May,Saturday,17,1
20200503,2020-05-03,2020,2,5,3,May,Sunday,18,1
20200504,2020-05-04,2020,2,5,4,May,Monday,18,1
20200505,2020-05-05,2020,2,5,5,May,Tuesday,18,1
20200506,2020-05-06,2020,2,5,6,May,Wednesday,18,1
20200507,2020-05-07,2020,2,5,7,May,Thursday,18,1
20200508,2020-05-08,2020,2,5,8,May,Friday,18,2
20200509,2020-05-09,2020,2,5,9,May,Saturday,18,2
20200510,2020-05-10,2020,2,5,10,May,Sunday,19,2
20200511,2020-05-11,2020,2,5,11,May,Monday,19,2
20200512,2020-05-12,2020,2,5,12,May,Tuesday,19,2
20200513,2020-05-13,2020,2,5,13,May,Wednesday,19,2
20200514,2020-05-14,2020,2,5,14,May,Thursday,19,2
20200515,2020-05-15,2020,2,5,15,May,Friday,19,3
20200516,2020-05-16,2020,2,5,16,May,Saturday,19,3
20200517,2020-05-17,2020,2,5,17,May,Sunday,20,3
20200518,2020-05-18,2020,2,5,18,May,Monday,20,3
20200519,2020-05-19,2020,2,5,19,May,Tuesday,20,3
20200520,2020-05-20,2020,2,5,20,May,Wednesday,20,3
20200521,2020-05-21,2020,2,5,21,May,Thursday,20,3
20200522,2020-05-22,2020,2,5,22,May,Friday,20,4
20200523,2020-05-23,2020,2,5,23,May,Saturday,20,4
20200524,2020-05-24,2020,2,5,24,May,Sunday,21,4
20200525,2020-05-25,2020,2,5,25,May,Monday,21,4
20200526,2020-05-26,2020,2,5,26,May,Tuesday,21,4
20200527,2020-05-27,2020,2,5,27,May,Wednesday,21,4
20200528,2020-05-28,2020,2,5,28,May,Thursday,21,4
20200529,2020-05-29,2020,2,5,29,May,Friday,21,5
20200530,2020-05-30,2020,2,5,30,May,Saturday,21,5
20200531,2020-05-31,2020,2,5,31,May,Sunday,22,5
20200601,2020-06-01,2020,2,6,1,June,Monday,22,1
20200602,2020-06-02,2020,2,6,2,June,Tuesday,22,1
20200603,2020-06-03,2020,2,6,3,June,Wednesday,22,1
20200604,2020-06-04,2020,2,6,4,June,Thursday,22,1
20200605,2020-06-05,2020,2,6,5,June,Friday,22,1
20200606,2020-06-06,2020,2,6,6,June,Saturday,22,1
20200607,2020-06-07,2020,2,6,7,June,Sunday,23,1
20200608,2020-06-08,2020,2,6,8,June,Monday,23,2
20200609,2020-06-09,2020,2,6,9,June,Tuesday,23,2
20200610,2020-06-10,2020,2,6,10,June,Wednesday,23,2
20200611,2020-06-11,2020,2,6,11,June,Thursday,23,2
20200612,2020-06-12,2020,2,6,12,June,Friday,23,2
20200613,2020-06-13,2020,2,6,13,June,Saturday,23,2
20200614,2020-06-14,2020,2,6,14,June,Sunday,24,2
20200615,2020-06-15,2020,2,6,15,June,Monday,24,3
20200616,2020-06-16,2020,2,6,16,June,Tuesday,24,3
20200617,2020-06-17,2020,2,6,17,June,Wednesday,24,3
20200618,2020-06-18,2020,2,6,18,June,Thursday,24,3
20200619,2020-06-19,2020,2,6,19,June,Friday,24,3
20200620,2020-06-20,2020,2,6,20,June,Saturday,24,3
20200621,2020-06-21,2020,2,6,21,June,Sunday,25,3
20200622,2020-06-22,2020,2,6,22,June,Monday,25,4
20200623,2020-06-23,2020,2,6,23,June,Tuesday,25,4
20200624,2020-06-24,2020,2,6,24,June,Wednesday,25,4
20200625,2020-06-25,2020,2,6,25,June,Thursday,25,4
20200626,2020-06-26,2020,2,6,26,June,Friday,25,4
20200627,2020-06-27,2020,2,6,27,June,Saturday,25,4
20200628,2020-06-28,2020,2,6,28,June,Sunday,26,4
20200629,2020-06-29,2020,2,6,29,June,Monday,26,5
20200630,2020-06-30,2020,2,6,30,June,Tuesday,26,5
20200701,2020-07-01,2020,3,7,1,July,Wednesday,26,1
20200702,2020-07-02,2020,3,7,2,July,Thursday,26,1
20200703,2020-07-03,2020,3,7,3,July,Friday,26,1
20200704,2020-07-04,2020,3,7,4,July,Saturday,26,1
20200705,2020-07-05,2020,3,7,5,July,Sunday,27,1
20200706,2020-07-06,2020,3,7,6,July,Monday,27,1
20200707,2020-07-07,2020,3,7,7,July,Tuesday,27,1
20200708,2020-07-08,2020,3,7,8,July,Wednesday,27,2
20200709,2020-07-09,2020,3,7,9,July,Thursday,27,2
20200710,2020-07-10,2020,3,7,10,July,Friday,27,2
20200711,2020-07-11,2020,3,7,11,July,Saturday,27,2
20200712,2020-07-12,2020,3,7,12,July,Sunday,28,2
20200713,2020-07-13,2020,3,7,13,July,Monday,28,2
20200714,2020-07-14,2020,3,7,14,July,Tuesday,28,2
20200715,2020-07-15,2020,3,7,15,July,Wednesday,28,3
20200716,2020-07-16,2020,3,7,16,July,Thursday,28,3
20200717,2020-07-17,2020,3,7,17,July,Friday,28,3
20200718,2020-07-18,2020,3,7,18,July,Saturday,28,3
20200719,2020-07-19,2020,3,7,19,July,Sunday,29,3
20200720,2020-07-20,2020,3,7,20,July,Monday,29,3
20200721,2020-07-21,2020,3,7,21,July,Tuesday,29,3
20200722,2020-07-22,2020,3,7,22,July,Wednesday,29,4
20200723,2020-07-23,2020,3,7,23,July,Thursday,29,4
20200724,2020-07-24,2020,3,7,24,July,Friday,29,4
20200725,2020-07-25,2020,3,7,25,July,Saturday,29,4
20200726,2020-07-26,2020,3,7,26,July,Sunday,30,4
20200727,2020-07-27,2020,3,7,27,July,Monday,30,4
20200728,2020-07-28,2020,3,7,28,July,Tuesday,30,4
20200729,2020-07-29,2020,3,7,29,July,Wednesday,30,5
20200730,2020-07-30,2020,3,7,30,July,Thursday,30,5
20200731,2020-07-31,2020,3,7,31,July,Friday,30,5
20200801,2020-08-01,2020,3,8,1,August,Saturday,30,1
20200802,2020-08-02,2020,3,8,2,August,Sunday,31,1
20200803,2020-08-03,2020,3,8,3,August,Monday,31,1
20200804,2020-08-04,2020,3,8,4,August,Tuesday,31,1
